augmentation_method,source_cluster,source_segment_id,source_segment_id_2,source_profile_id,lam,duration_s,n_samples_original,augmentation_ratio,cluster_ratio,is_synthetic,variant,split,segment_id,length_reconstructed
jitter,1,49_286,,49,,135.0,270,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00198,False
jitter,1,4_8,,4,,2610.0,5220,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00199,False
jitter,1,41_167,,41,,1070.0,2140,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00200,False
jitter,1,66_774,,66,,145.0,290,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00201,False
jitter,1,68_816,,68,,125.0,250,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00202,False
jitter,1,63_690,,63,,140.0,280,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00203,False
jitter,1,31_123,,31,,1850.0,3700,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00204,False
jitter,1,50_317,,50,,160.0,320,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00205,False
jitter,1,29_105,,29,,275.0,550,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00206,False
jitter,1,48_234,,48,,245.0,490,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00207,False
jitter,1,41_158,,41,,380.0,760,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00208,False
jitter,1,48_273,,48,,330.0,660,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00209,False
jitter,1,36_141,,36,,1340.0,2680,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00210,False
jitter,1,49_297,,49,,170.0,340,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00211,False
jitter,1,57_496,,57,,320.0,640,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00212,False
jitter,1,79_1050,,79,,245.0,490,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00213,False
jitter,1,57_506,,57,,295.0,590,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00214,False
jitter,1,57_507,,57,,190.0,380,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00215,False
jitter,1,50_303,,50,,145.0,290,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00216,False
jitter,1,76_1018,,76,,1100.0,2200,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00217,False
jitter,1,48_247,,48,,325.0,650,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00218,False
jitter,1,5_13,,5,,4274.0,8548,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00219,False
jitter,1,16_53,,16,,6930.0,13860,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00220,False
jitter,1,42_169,,42,,635.0,1270,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00221,False
jitter,1,48_236,,48,,245.0,490,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00222,False
jitter,1,36_139,,36,,1130.0,2260,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00223,False
jitter,1,80_1096,,80,,140.0,280,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00224,False
jitter,1,50_303,,50,,145.0,290,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00225,False
jitter,1,50_307,,50,,340.0,680,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00226,False
jitter,1,57_507,,57,,190.0,380,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00227,False
jitter,1,48_252,,48,,150.0,300,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00228,False
jitter,1,32_128,,32,,600.0,1200,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00229,False
jitter,1,48_242,,48,,265.0,530,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00230,False
jitter,1,13_47,,13,,9610.0,19220,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00231,False
jitter,1,57_499,,57,,305.0,610,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00232,False
jitter,1,42_171,,42,,125.0,250,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00233,False
jitter,1,79_1039,,79,,175.0,350,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00234,False
jitter,1,70_875,,70,,290.0,580,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00235,False
jitter,1,36_151,,36,,249.5,499,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00236,False
jitter,1,41_166,,41,,740.0,1480,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00237,False
jitter,1,48_231,,48,,225.0,450,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00238,False
jitter,1,27_96,,27,,1325.0,2650,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00239,False
jitter,1,68_816,,68,,125.0,250,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00240,False
jitter,1,4_11,,4,,3542.0,7084,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00241,False
jitter,1,41_157,,41,,490.0,980,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00242,False
jitter,1,51_331,,51,,150.0,300,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00243,False
jitter,1,41_164,,41,,470.0,940,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00244,False
jitter,1,32_137,,32,,730.0,1460,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00245,False
jitter,1,49_285,,49,,340.0,680,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00246,False
jitter,1,73_950,,73,,125.0,250,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00247,False
jitter,1,41_163,,41,,1700.0,3400,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00248,False
jitter,1,30_119,,30,,1660.0,3320,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00249,False
jitter,1,64_707,,64,,415.0,830,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00250,False
jitter,1,81_1114,,81,,170.0,340,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00251,False
jitter,1,27_94,,27,,405.0,810,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00252,False
jitter,1,32_129,,32,,710.0,1420,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00253,False
jitter,1,57_521,,57,,135.0,270,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00254,False
jitter,1,48_259,,48,,170.0,340,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00255,False
jitter,1,36_142,,36,,370.0,740,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00256,False
jitter,1,79_1043,,79,,170.0,340,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00257,False
jitter,1,62_662,,62,,170.0,340,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00258,False
jitter,1,61_640,,61,,260.0,520,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00259,False
jitter,1,48_270,,48,,225.0,450,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00260,False
jitter,1,66_774,,66,,145.0,290,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00261,False
jitter,1,29_112,,29,,910.0,1820,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00262,False
jitter,1,73_936,,73,,120.0,240,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00263,False
jitter,1,41_164,,41,,470.0,940,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00264,False
jitter,1,57_499,,57,,305.0,610,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00265,False
jitter,1,48_249,,48,,245.0,490,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00266,False
jitter,1,13_48,,13,,8343.0,16686,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00267,False
jitter,1,60_620,,60,,120.0,240,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00268,False
jitter,1,57_514,,57,,160.0,320,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00269,False
jitter,1,57_506,,57,,295.0,590,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00270,False
jitter,1,48_237,,48,,190.0,380,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00271,False
jitter,1,36_140,,36,,395.0,790,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00272,False
interpolation,1,57_513,72_923,57,0.27867236733436584,313.6871598660946,750,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00273,False
interpolation,1,31_123,29_103,31,0.7113949656486511,1532.5344622135162,3700,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00274,False
interpolation,1,32_131,23_82,32,0.658883810043335,1801.3422811031342,2550,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00275,False
interpolation,1,80_1096,81_1114,80,0.6777397394180298,149.6678078174591,280,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00276,False
interpolation,1,41_153,48_267,41,0.7019044756889343,308.45707416534424,760,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00277,False
interpolation,1,10_39,10_40,10,0.4914878308773041,255.59584319591522,440,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00278,False
interpolation,1,15_51,27_94,15,0.4846966564655304,2658.839464634657,10110,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00279,False
interpolation,1,10_41,16_54,10,0.31421175599098206,3688.0162576138973,8666,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00280,False
interpolation,1,36_142,36_140,36,0.33698368072509766,386.57540798187256,740,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00281,False
interpolation,1,41_167,76_1023,41,0.44888225197792053,1081.022387444973,2140,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00282,False
interpolation,1,10_31,10_32,10,0.6915335059165955,232.16694563627243,270,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00283,False
interpolation,1,61_647,79_1060,61,0.5327407717704773,1417.130398452282,3680,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00284,False
interpolation,1,63_687,57_510,63,0.6220571994781494,291.5365779399872,670,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00285,False
interpolation,1,66_789,66_787,66,0.7341099381446838,172.02329814434052,360,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00286,False
interpolation,1,50_322,79_1043,50,0.2711435556411743,176.77858889102936,390,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00287,False
interpolation,1,66_783,66_781,66,0.6755426526069641,278.269182741642,430,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00288,False
interpolation,1,48_241,57_500,48,0.7156044840812683,221.32966369390488,400,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00289,False
interpolation,1,50_320,57_510,50,0.5740023255348206,240.09008139371872,510,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00290,False
interpolation,1,57_522,57_523,57,0.3603515625,323.1982421875,640,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00291,False
interpolation,1,66_767,79_1075,66,0.674586832523346,590.2685453891754,600,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00292,False
interpolation,1,79_1043,41_164,79,0.30012819170951843,379.96152848005295,340,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00293,False
interpolation,1,57_519,48_254,57,0.5790730714797974,128.41853857040405,240,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00294,False
interpolation,1,50_310,50_315,50,0.2633351683616638,266.3335168361664,680,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00295,False
interpolation,1,61_652,48_280,61,0.26857587695121765,234.15440574288368,510,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00296,False
interpolation,1,80_1103,66_792,80,0.6292235851287842,1121.9780735969543,2284,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00297,False
interpolation,1,27_96,32_137,27,0.71136474609375,1153.2620239257812,2650,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00298,False
interpolation,1,27_91,41_164,27,0.582604169845581,927.3442733287811,2510,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00299,False
interpolation,1,10_41,5_13,10,0.7353994250297546,4317.3885660767555,8666,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00300,False
interpolation,1,80_1103,76_1010,80,0.6663516759872437,1161.3516027927399,2284,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00301,False
interpolation,1,76_1023,70_886,76,0.7138314247131348,1362.861736536026,2180,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00302,False
interpolation,1,76_1014,61_647,76,0.5627727508544922,1431.9897556304932,2230,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00303,False
interpolation,1,79_1048,72_912,79,0.5503181219100952,754.8467528820038,2490,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00304,False
interpolation,1,62_674,70_866,62,0.7121462821960449,6588.634345531464,18350,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00305,False
interpolation,1,5_13,8_27,5,0.42760762572288513,4402.501953959465,8548,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00306,False
interpolation,1,68_820,4_9,68,0.6712464094161987,345.33360183238983,260,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00307,False
interpolation,1,63_695,66_766,63,0.5599145889282227,196.0128116607666,260,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00308,False
interpolation,1,10_36,36_149,10,0.6298096179962158,1069.7104215621948,1710,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00309,False
interpolation,1,49_285,48_232,49,0.3854210078716278,272.3963040113449,680,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00310,False
interpolation,1,79_1069,73_953,79,0.58513343334198,1070.0692473649979,1980,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00311,False
interpolation,1,48_280,49_295,48,0.4319339990615845,188.72361093759537,453,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00312,False
interpolation,1,10_37,5_13,10,0.7366273403167725,1291.3958990573883,450,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00313,False
interpolation,1,48_259,48_258,48,0.31708699464797974,135.854349732399,340,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00314,False
interpolation,1,48_277,41_163,48,0.5626620650291443,827.8737992048264,300,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00315,False
interpolation,1,76_1027,66_792,76,0.4174247682094574,860.9208936691284,1088,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00316,False
interpolation,1,8_26,30_118,8,0.4238903522491455,3292.817920446396,9760,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00317,False
interpolation,1,48_261,48_280,48,0.3195756673812866,222.8248798251152,430,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00318,False
interpolation,1,68_816,48_236,68,0.31103941798210144,207.67526254057884,250,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00319,False
interpolation,1,66_781,66_779,66,0.3342451751232147,296.82167261838913,820,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00320,False
interpolation,1,42_174,57_516,42,0.3158608078956604,271.613187789917,1200,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00321,False
interpolation,1,61_651,74_964,61,0.3645128607749939,177.2420498728752,310,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00322,False
interpolation,1,57_494,57_493,57,0.2648390233516693,410.4112057387829,490,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00323,False
interpolation,1,53_359,49_297,53,0.5335987210273743,148.65605115890503,260,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00324,False
interpolation,1,57_508,57_509,57,0.46822038292884827,223.9300900697708,400,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00325,False
interpolation,1,61_641,48_274,61,0.3942911624908447,129.08563256263733,240,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00326,False
interpolation,1,79_1048,72_917,79,0.7301082611083984,964.3125915527344,2490,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00327,False
interpolation,1,30_121,36_141,30,0.615964412689209,1608.8684661388397,3553,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00328,False
interpolation,1,66_765,66_764,66,0.706396222114563,319.0842455625534,600,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00329,False
interpolation,1,73_936,78_1036,73,0.5862661600112915,457.1930795907974,240,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00330,False
interpolation,1,72_908,79_1039,72,0.7038580775260925,139.80709612369537,250,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00331,False
interpolation,1,42_174,66_788,42,0.35541588068008423,326.0517492890358,1200,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00332,False
interpolation,1,49_291,48_239,49,0.3548893332481384,432.73662000894547,730,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00333,False
interpolation,1,49_299,48_270,49,0.3146440088748932,231.2928868830204,490,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00334,False
interpolation,1,36_145,36_143,36,0.3008236289024353,1563.990059196949,3960,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00335,False
interpolation,1,66_786,49_285,66,0.5244714021682739,245.5951476097107,320,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00336,False
interpolation,1,50_315,48_243,50,0.32523998618125916,175.89779436588287,480,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00337,False
interpolation,1,57_523,72_923,57,0.6573217511177063,313.0062612891197,650,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00338,False
interpolation,1,10_35,31_127,10,0.7084870934486389,285.3191839158535,280,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00339,False
interpolation,1,50_310,66_771,50,0.43855223059654236,272.62626111507416,680,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00340,False
interpolation,1,57_508,50_317,57,0.41112348437309265,176.44493460655212,400,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00341,False
interpolation,1,4_5,17_55,4,0.42794403433799744,2907.71868288517,2160,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00342,False
interpolation,1,66_783,41_166,66,0.542576789855957,455.14718532562256,430,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00343,False
interpolation,1,27_87,30_115,27,0.644659161567688,776.0788935422897,710,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00344,False
interpolation,1,29_105,32_133,29,0.39179614186286926,633.840302079916,550,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00345,False
interpolation,1,30_119,29_108,30,0.7137116193771362,1637.096929550171,3320,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00346,False
interpolation,1,48_250,50_306,48,0.5941987037658691,224.70993518829346,490,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00347,False
interpolation,1,48_276,50_325,48,0.29456764459609985,175.0,350,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00348,False
interpolation,1,36_148,36_142,36,0.5514729022979736,331.39689683914185,600,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00349,False
interpolation,1,48_237,48_238,48,0.6330380439758301,193.6696195602417,380,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00350,False
interpolation,1,48_279,48_269,48,0.4278210401535034,150.69552600383759,330,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00351,False
interpolation,1,80_1103,66_792,80,0.5429341793060303,1117.3184456825256,2284,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00352,False
interpolation,1,31_124,27_90,31,0.34371545910835266,755.2893732488155,2390,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00353,False
interpolation,1,57_511,66_769,57,0.2667240798473358,150.6689590215683,360,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00354,False
interpolation,1,57_518,48_255,57,0.3170968294143677,302.80322194099426,510,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00355,False
interpolation,1,42_169,57_510,42,0.548829197883606,447.7641171216965,1270,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00356,False
interpolation,1,48_249,49_286,48,0.7300271391868591,215.3029853105545,490,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00357,False
interpolation,1,31_125,27_95,31,0.26394665241241455,1040.2247959375381,2500,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00358,False
interpolation,1,76_1014,73_952,76,0.4848622679710388,610.165022611618,2230,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00359,False
interpolation,1,66_768,57_508,66,0.28655552864074707,191.4033341407776,340,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00360,False
interpolation,1,29_110,31_126,29,0.6450084447860718,946.8697220087051,1450,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00361,False
interpolation,1,50_307,50_308,50,0.6129303574562073,260.6507232785225,680,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00362,False
interpolation,1,31_124,24_83,31,0.2750566005706787,3514.818878173828,2390,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00363,False
interpolation,1,23_82,15_52,23,0.48724013566970825,3427.671478688717,5636,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00364,False
interpolation,1,27_90,29_110,27,0.6308410167694092,598.8317966461182,1050,1.0,0.49076517150395776,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00365,False
timegan,0,,,-1,,480.0,960,1.0,0.5098591549295775,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00366,True
timegan,0,,,-1,,535.0,1070,1.0,0.5098591549295775,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00367,True
timegan,0,,,-1,,215.0,430,1.0,0.5098591549295775,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00368,True
timegan,0,,,-1,,135.0,270,1.0,0.5098591549295775,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00369,True
timegan,0,,,-1,,320.0,640,1.0,0.5098591549295775,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00370,True
timegan,0,,,-1,,210.0,420,1.0,0.5098591549295775,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00371,True
timegan,0,,,-1,,405.0,810,1.0,0.5098591549295775,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00372,True
timegan,0,,,-1,,150.0,300,1.0,0.5098591549295775,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00373,True
timegan,0,,,-1,,245.0,490,1.0,0.5098591549295775,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00374,True
timegan,0,,,-1,,445.0,890,1.0,0.5098591549295775,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00375,True
timegan,0,,,-1,,445.0,890,1.0,0.5098591549295775,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00376,True
timegan,0,,,-1,,160.0,320,1.0,0.5098591549295775,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00377,True
timegan,0,,,-1,,760.0,1520,1.0,0.5098591549295775,True,HYBRID_AUG,train,syn_HYBRID_AUG_r100_00378,True
